product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link,original_price,estimated_cost,profit_per_unit,margin_percent,estimated_revenue,estimated_profit
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,"₹1,130",1130.0,0,4.2,13250.0,"Compatible only for Pureit Classic 23 Liter water purifier|Germkill Kit (GKK) Capacity - 3000 Liters|The Germkill Kit (GKK) contains 3 Parts - Activated Carbon, Germkill Processorᵀᴹ and Polisher|Activated Carbon Filter - Removes harmful parasites & pesticides|Germkill Processorᵀᴹ - Uses programmed Germkill technology to remove invisible harmful viruses & bacteria|Polisher - Removes chlorine, odor, along with other impurities to purify water and improve its taste|For GKK replacement instructions, refer to the user manual pdf (in Product guides & documents section)","AEZVOCIG5UB5RYBT7P35LXEYGNUA,AG3OM7FBL3LB5C266XVNPJGOHPPA,AGBT373ETZCUEC7X2LVVD3FKWRAA,AEM3EO5SQFCOE4BPSMM3LKOIWL6A,AG73KSBFVJ5HI7YVT6EH5WTAY67Q,AHEQSSHSFZ6WZUZUZS7BTVNCOTAQ,AH6NHWSWYP5ISTHGMARHDD54FLBQ,AFQDM5ECIIUZH567BITZVOP6LISA","Suryaranjan S.,Gaurav Kumar,Tanushree Laha,Tirupati,Srivastava rahul,Puremba Khomdram,Sre ram,Kanthilakshmi","R2KI2IDJL2BY7K,R1KYGT5PRP2IEC,R2HEJVRW7X3SPT,R2VESGVS16ALQY,R32M7U7Z9W2OU1,R1MRHN8DMJZGJY,R17V0HLP8F6QN1,R3NCHTJEG96BIG","Good product,Nice product up to the mark,Good one,Excellent,Water purifier,Good,Super,Good it helping us","Nice product, value of money,Nice,I have received the product with broken seal. Otherwise purchase is ok.,100%,Nice,Good,Super super super super,Good",https://m.media-amazon.com/images/I/41rkDPlAt+L._SY300_SX300_.jpg,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3H03Q4/ref=sr_1_131?qid=1672923597&s=kitchen&sr=1-131,1130.0,452.0,678.0,60.0,14972500.0,8983500.0
B09Y5MP7C4,"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Charcoal Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,299",3499.0,63,3.9,12452.0,"Up to 30-hour playtime: Get set for a day full of music and then some more.|Instacharge: Enjoy 150 minutes of playtime in just 10 minutes of charge.|Tru Bass: Experience sound that hits the right note every single time via the 13mm speaker driver.|Colourful ear tips: Colour your music the way you want and mix-match the ear tips with the buds to suit your style.|Bluetooth v5.2: Lag-free and fuss-free connection is on the way.|Hyper sync: The earbuds are ready to play in a matter of seconds, all thanks to the one-step syncing process.|Touch control & Voice assistant: You are in control always no matter how you want to get your work done.","AHLPMR4VVPOQ2YOHBFOZ55D7OUVQ,AFXQR65B2ONAPVNIFV6RMMJXATAQ,AHKIW5FEJBZVHD4MH7LBRDKXFJTA,AE4XZRBGX3OYZRK6X25BK6UW7KPA,AFA2RHFCGLLADX2Y6VEUWDGJZPNA,AFTW5AE7RXGZCZGGGE5CIVC6ODMQ,AH3VCCMOSINF7Z5TWDQPIJTI7LNA,AHQQ5CAMLDWCOYQLE46VT6DT7T6A","Achint,Anish,bhomick bhaskar,Sumit,Des Raj,Amazon Customer,Gursimranpallah,Amit Ahluwalia","R2XES5SVJG8YP1,R3ISE0B84H2FC4,R32PBSE5T01GP3,RF7XT25GUKMXL,R90ADLZBP2L4B,R1ININDVW54554,RSL20NEE3CM3Z,R8NGRUX0L544R","BUDGET TWS,Does its job,Bhomick bhasker,Noise is nice,Des Raj,Noise -Good one,It's sound quality,It's worth it","HONEST REVIEW :-I got these buds in ₹895/- and I only buy earbuds because of the music, movies, series...MUSIC EXPERIENCE- 4.5/5 (Tbh I like to hear balanced music like crystal clear sound with a balanced bass but yeah if you are bass lover then just think again before buying it)BATTERY - 5/5HYPERSYNC - 5/5BLUETOOTH - 3.5/5 (I checked the box and there it's written Bluetooth 5.3 but its range is low and that's not up to my expectations... But It will work for me...) So yeah if you are just buying it for Bluetooth 5.3... just think again...INSTACHARGE- 5/5 It actually works very well...BUDS- 4.5/5 ( In ear design is good and they fits perfectly also you can do workout, exercise, running etc... but if your own ears are somewhat different like so big then it's your problem Although it comes with different buds sizes so u can try them...;)Buds are really so light so yeah I personally like them...CALLING EXPERIENCE (VOICE/VIDEO CALL) 3.5/5These buds don't come with ANC Mode so please don't buy them just for ANC...And incall range is too low... :(  which I really don't expected... (But It will work for me),The sound quality is good, no doubt. But on a personal note, such buds dont suit my ear. Others who used it liked it though,very bad quality of product. Stop working after 2 months.please dont waste your money on this earbud.,Good sound/ good bass/all features is nice/Good in room or silent place...some background noise come in open area like road... during travel...but this prob in all companies,Like at this price , but noise cancellation is not so good.,Good product for this amount, rarely facing issue while redmi 10,For my listing music and it has great quality,The sound quality is very clear and the range is very good but the bass is not that great",https://m.media-amazon.com/images/I/31YW3+kpZQL._SY300_SX300_.jpg,https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MP7C4/ref=sr_1_132?qid=1672903001&s=computers&sr=1-132,9456.76,3782.7,-283.7,-8.11,43569548.0,-3532632.4
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,"₹8,499",16490.0,48,4.3,97.0,"7 Stage Purification: Livpure GLO Star provides 7 stage advanced purification: 1) Super-Sediment Filter 2) Pre-activated Carbon Absorber 3) RO Membrane 4) Mineraliser 5) Ultra Filtration 6) Silver Impregnated Post Carbon Filter 7)In-Tank UV Sterilization|Mineraliser: Mineraliser in the purification system ensures right level of essential minerals in water like magnesium, potassium etc. Magnesium boosts exercise performance, maintains healthy blood sugar levels, promotes bone health, and supports better sleep.|In-tank UV sterilization and insect proof-high quality storage tank helps in keeping the purified water pure for longer duration avoiding any sort of contamination post filtration. Purification Technology Used: RO + UV + UF + Mineralizer. 15 ltrs per hour filtration capacity and TDS in input raw water upto 2000ppm.|Its color & design complements the aesthetics of kitchen. LED indicators display power supply and purification status. 7 liters storage capacity is suitable for different family sizes.|Indication LED Display: The water purifier comes with interactive LED Indications -Power On, Purification Process and Tank Full Indication.","AHF45IU3KZ4H47ZP3F7CZE7MHYNQ,AFK3LUAAIPVB22RJDB74TVOSPC2Q,AGCCV4MEGM6TGD4ZCPMBQICK3SNA,AGDM3424VYOWVYWB3TYVDVD2ZZLA,AFXHSMAQBFXU4A34SCILCOV37VIQ,AGO4VY6QUDHZV2JIJXHT5V22GUUQ,AFGIOF47QJUHXAPHAUEQXT6LQJVA,AG5Y7UAFKC352NVZPMRVQRENEAMA","Amazon Customer,Ushanandhini M,DGS Engineering solutions,Indrajeet Ghosh,AA,himanshu madhani,Ankit Gupta,Avinash singh","R2ZPWCXL5SRL4K,RZQBPVMZ63GKC,R3PZ9M9NRLFCBK,R2VMQ0VVXS5IEG,R2C46FNV1C79UY,R3BAG45K66JWS0,R2L5BXFZ44VH08,R1DNIFUE8H5EEW","Livpure water filter reviews,Good product,overall good product, works great,Livepure Water purifier,Excellent.,Amazing product,Superb performance,Very good",",Good product.Initially a duplicate product was sent by the seller.We found out this using the barcode printed to check the genuineness.After a replacement request we got a original product but the plug was not working.After a service request technician came very next day and fixed the plug and leakage problem.You can go for it. But don’t forget to check the genuineness.,at first defective product Recived, got fixed by instalation person, overall good product, works great,Going going till now,Amazed and Happy with this purchase. I replaced my old purit top model with this:-1. Excellent price 8.5k2. Has all latest features of current high end over expensive ROs in market like in-tank UV, mineralizer, no prefilter required, tds adjuster, taste enhancer.3. Beautiful design.4. Water dispensing speed is fast so less waiting for filling glass.5. Press and hold lever tap is great.Overall excellent and best model that carries all latest features of other brand expensive model.Latest features in low cost.Simply amazing.,The product was good in this range,Fantastic water purifier and pocket friendly too.,Very good but water test not good",https://m.media-amazon.com/images/I/319t03ZuOML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Livpure-Glo-Star-RO-Mineraliser/dp/B0BCYQY9X5/ref=sr_1_318?qid=1672923609&s=kitchen&sr=1-318,31711.54,12684.62,3805.38,23.08,1599530.0,369121.86
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,"₹2,976",3945.0,25,4.2,3740.0,"Total Volume: 2.2 Ltr/Cooks Up To 1.25 Kg Raw Rice|Anodized aluminium pan, comes with cooking plate|5 hours keep warm function|Warranty: 2 years on product and 5 years on heater|Power: 750 watts; Operating voltage: 220-240 volts|BIS Govt Approved|Total Volume: 2.2 Ltr/Cooks Up To 1.25 Kg Raw Rice;Anodized aluminium pan, comes with cooking plate","AG636YCW33ZTJ3O67MQZNNNAIJVQ,AGJL5WHO3VVJALGYBKA7UUMANF4A,AG56GJXG2U4TIZ42J4H5SIAOZFSQ,AHRJPSHYWW7POL5N5G7HI6D2UXNA,AE4PB2D5M7A6CIPE4SHZMHIDDIBA,AFYZBDPD6PGSHBHPHQTOVJW4QFCQ,AHCF6MDMVOOGIZK7AQMS5E4ZOJKA,AG6S5T3PING6QXZAUDDTH6FO7ICA","Aniruddha biswas,Manoj S.,Gautham Panchavadi,Prashanth,Amazon Customer,Rejeesh n.c,kishore koilada,Ally","R1OMQV5UFU8OAK,R1ZKAUAWGCN68M,R372LY89QNU1WS,RSZSH0XP6FHXL,R1QBFW8U0VSW9,RCX3IHOVKD69A,R3PESF4URSOFRC,R15SV1BX6S6PS9","Good,Adequate and efficient are the most apt words.,Good product,Single rice bowl,Good,Gift of god,Nice,Looks elegant","Good,Adequate and efficient are the most apt words. Its really of excellent quality , usage and VFM. I recommend it to all small families from one to five.Extremely functional, excellent quality, easy to maintain, clean. Takes little space. It doubles up as a momo maker, idly maker, OdiyaPithaa maker, Steamer and of course a Rice Maker.I have gifted three, bought three for my larger family by now. One for self, one for my parents, one for my village house. The earliest one is now five years old and is still cooking.Great product...Go for it.,,Only single rice bowl comes with this product,Good,Nice to use,,, go and buy it,Nice,Handsome looking rice cooker, especially the green color looks great, could have been tagged at 2500rs",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/419H62Is66L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Panasonic-SR-WA22H-5-4-Litre-Automatic-Cooker/dp/B00A328ENA/ref=sr_1_349?qid=1672923610&s=kitchen&sr=1-349,5260.0,2104.0,1841.0,46.67,14754300.0,6885340.0
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics|WearableTechnology|SmartWatches,"₹1,799",19999.0,91,4.2,13937.0,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.【Bluetooth Calling Watch】- Fire-Boltt Ninja Call Pro Plus Smartwatch enables you to make and receive calls directly from your watch via the built-in speaker and microphone. This smartwatch features a dial pad, option to access recent calls & sync your phone’s contacts.|【1.83"" HD Display Smart Watch】- The 46.48mm (1.83-inch) HD display makes the display clear and true-to-life, with vivid colours ensuring smooth readability and keeping the watch as exquisite to look at as when you first lay your eyes on it.|【AI Voice Assistant】- With built-in Voice assistant, you can simply speak to the smartwatch & get things done on your command|【100 Sport Modes】- Track every trek you take or every football, cricket kabaddi match you play. With over 100 sports modes Fire-Boltt Ninja Call Pro Plus has you covered.|【Fire-Boltt Health Suite】- With advanced technology and HRS chipset the smartwatch can give out near to accurate SpO2, Heart Rate readings. This mini health device tracks your sleep to ensure glowing and fresh look each day","AEC6UDCEAUIBIFHGQDQ4KR67GC4A,AHRKSUOZXKKDERRY3VZBVMMWX37Q,AH4F4OZIOIIBXGLL6IZIJAXSTDXA,AEGBGS574C35NMBICCMQLC5ODEKQ,AGM7ETOYBL3UFKCLZW36JM6POQ6A,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,AHHYFEVKBVQB52YMNNKAZT6C75LA,AGZ54F47MOFAEMWXXR76OUBC75SQ","venkatesh kg,Raghuram,YOGESH,Manan Parmar,Nikunj .R. kukadiya,Shivansh Sharma,KAPIL NIMKER,Suriya","R1PKIMKR1E8X8T,R23UV7ZBIEEZD3,RYRHNVDKS5RFY,RS1V5P4B8NSAO,R1H7L32HFCGUIR,R1Y0X6TPG7EJ3V,R3UZD33WNT4AD,R2MLZRSEQB0C49","Worth the money,Good smart watch,the screen does not turn on and off on double tap, for that you have to press the button.,User friendly UI,Best Allrounder Budget SmartWatch Under 2K 🔥,This smart watch is awesome,Nice watch in budget,The step count is not that accurate but the call quality and other things are good","I liked it, worth the money, light weight and comfortable at every situation.this one i got here has stable ui,no lag even,feels premium (mainly the soft strap and the cool crown button adds up much)..the main reason I bought this because it brings all the features everyone needs today with out of the box looks.If someone feels that they have a thin wrist and it wouldn't fit them,don't worry.Even i thought it wouldn't fit me coz i have a thin wrist but it was just fine.,,In this watch, the screen does not turn on and off on double tap, for that you have to press the button and the battery also takes more than 1 hour instead of 35 minutes to get fully charged.  And the battery also lasts only 3-4 days, just hope that in the future, if I update the software, then the double tap option will come.,Watch is user friendly, UI is great.Calling feature is great.This watch is different from others in music playing in watch speaker.Great experience.Watchfaces option is good.We can add watchfaces as we can.In my other watch this feature is missing.Love this watch.,This Smartwatch is perfect for beginners who's buy first time smartwatch. ninja call pro plus is recently launched so it comes with latest features and specifications. Display Is top Notched and and brightness is enough for use at outdoor. Heart measure and Spo2 is well accurate all sensors are efficiently worked. Reading of data is accurate near 90 to 95% you can trust on it at emergency situations. It comes with 100 sports mods all types of activities and sports are coverd. Calling experience is also very nice, speaker and microphone is quite decent sufficient voice at indoor. But battery should be better it has require charge 1 time in day. 3D curved display give awasome visual experience. Strap quality is very soft and female also use it very smoothly. So overall it has best smartwatch under 2K Display, Calling, Sensors, Bulit quality, Battery Back-up, sports Mods, Waterproof, etc. You should definitely go for this one. Satisfied Product.👍🔥👍,This watch is very good but 1 problem im using this watch from 1 week and a few days back its pixels were droping, the screen was not working properly but after restarting, it was working properly and from then i didn,t face that problem again.,Nice watch with good UI interface with calling feature. Power packed with features in very low price. If you are on tight budget and looking for caling smartwatch you should definitely go for this one.,The build quality is great.The review about this watches are as follows:Good call quality and Google assistant supportThe UI experience is very smooth except the split screen feature it's a little bit laggyThe only thing that is only bad about this product is the step accuracy I feel like its a little bit lagging back but it catches up to it after a half an hourYou can buy this product if you are on a tight budget and want calling and good UI experience you can buy this product",https://m.media-amazon.com/images/I/41Fq27ZjJfL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF54LXW6/ref=sr_1_49?qid=1672895762&s=electronics&sr=1-49,222211.11,88884.44,-68885.44,-344.44,278726063.0,-960056377.28
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,₹979,1395.0,30,4.2,15252.0,"Half the mixing effort: Easy Mix has a powerful motor that provides powerful processing & at the same time is energy saving. Save time & money with this appliance. It performs all your blending, whisking & kneading tasks fast & efficiently. Body Material : ABS|Cord Plug / Length : 2 Pins, 1.0 m , Control the power you need: With 7-Speed control settings you get, control your food preparation. Mix ingredients for a variety of recipes, from slowly stirring in chunky ingredients like nuts or chocolate chips, at speed one to whipping egg whites or heavy cream, at speed seven|Attachments for all your cooking tasks:Beat, Mix, Whisk, Blend, Mash with Quality stainless-steel attachments.2 Detachable Beaters & Whisker/Dough Hooks that will take care of your meal preparation. Now making doughs& batters is quite an easy task|Handy & Conveneint: In-Built Eject Knob Feature helps you to remove attachments without a hitchIts compact design & slim-grip makes our hand mixer machine easy to hold and manoeuvre in mixing bowl or large cup. Input Supply 220 - 230V, AC|1 Year warranty: We sincerely provide with product warranty and genuine customer service. If you have any needs or questions, we will be more than happy to assist you","AFA27PWZ7R6SHPUK6YI3LUPVQAXA,AH3YMZDQPMC4SNFHGLOEIFEO5P4A,AGC7U4WCJ72KSPKZJE6SA6ULCNAA,AF2I6FEF7CCDHSXJQCMHRDLEV4UA,AGZYDFV5X762ARBCKH3CXTG4QUTA,AGBBKPN6FHVMRRHWZVRJ7O45VG7Q,AHON53VQVWWCC3G7B6BF4BE7ZESQ,AG57G63ZBJYDUGVZ2VRDSZD6L4ZA","Placeholder,V P.,sanjay,Amazon Customer,Sweta,J k bricks,Swapnil Patil,Kritika S.","RKYJMDLBEO56M,R376767ZF0GAG9,R34R6IMCCGAV5E,R2JQ1CZWIUOSXX,R30SGGX9LU3IEW,RPP3YL70C1J1I,R2Y8Z95B7LQZHR,RERXVOZZDMCMH","Good,Decent,Ok,Good product,Nice,Good product,Not good as per price,small & elegant hand mixer","Beat with hand blander,Its decent performance,Thik h,Good product,Speed 1 and speed 2 was not working, it starts from speed 3. So returned.,Good and value for money,Not good as per price,Fast delivery. Received on 30.11.22. small & elegant hand mixer with friendly power to beat the coffee, dough, etc. use twice only, too early to respond but still feel, inalsa brand will maintain its repo, overall like this value for money.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413XAuyrxWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Easy-Mix-200-Watt-Mixer/dp/B075K76YW1/ref=sr_1_367?qid=1672923611&s=kitchen&sr=1-367,1992.86,797.14,597.86,42.86,21276540.0,9118560.72
B09KPXTZXN,"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,₹949,1999.0,53,4.0,1679.0,"1 YEAR WARRANTY & AFTER SALES SERVICE: Reliable Rico Warranty with the best after sales service in over 12,000 pin codes across India.|HIGH PERFORMANCE - this mini USB chopper comes with a powerful 30 Watt motor, very sharp 304 stainless steel blades ( 3 blades ), and will provide excellent performance. You can quickly process most of the ingredients in 10 to 30 seconds.|USB RECHARGEABLE - this mini Rico electric food chopper is rechargeable from any electric plug-point and has a long lasting 1300 MAH lithium ion battery. The food chopper electric can be fully charged in 3-4 hours. With one full charge you can use this device for up to 30 times.|EASY TO USE - this mini electric chopper is extremely easy to use. Just put the ingredients in the mini food processor, place the lid, and press the ON button for a few seconds to mince the food. That's it! No complicated procedures.|PORTABLE - this mini food chopper is compact, lightweight, and perfect for travel. You can carry this rechargeable chopper in your backpack or suitcase very easily.|EASY TO CLEAN - This mini rechargeable chopper's components are very easy to clean. The bowl and the blades are top-rack dishwasher safe. Moreover, it is straightforward to assemble and dismantle this mini chopper.","AHIJVXU2LMW6UBF6VPT4BGMBMYBA,AHFBBCPDGNSDA2ERIF6KEXOXR2GA,AF6CX2IKLSKGPKRPN6IPOSRFH3WQ,AH57KN6LIRGA4AESSXBDXN4IWTWQ,AEOON2BAPI6B52PB6LYJYVT2POFA,AHDV77DE22MRWM57ZJRUBXEH6TXQ,AGVD7QW2HRVYJ2J7LX4RXHRQKYWA,AFBWCVS4ZG4JQ7GII3KFL76SMBMA","sharad shedge,Srushti Mali,Srivv,Fernandes,Nishant yadav,Dhivya L.,SANDEEP JOGLEKAR,Amazon Customer","RAYWMRZPZ14X1,R3DDSZWJ24VK4Z,R3SLQOT4AZDXOJ,R1XNL0XA54KUAZ,R144WYY5PBRA6,R3QCRFDNP1RZM5,R36H099OCB985O,R32C98BJ9DRL79","Nice,👍,Very easy and useful, but too expensive compared to remaining company products,Grt,reviews,Good product.,Very Handy product,Warranty registration needs to be user friendly","Easy to use.,Worked so well..you can go for it💯,Easy to use and saves time in cooking. Good to buy good if cost is below 600.,Great product,Product is nice working properly and customer support services is very good specially behaviour of customer care executive is best,Value for money! good! long lasting.,Good for quick and small qty use,Warranty registration needs to be user friendly.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JnGOKI2dL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Rico-Japanese-Technology-Rechargeable-Replacement/dp/B09KPXTZXN/ref=sr_1_220?qid=1672923601&s=kitchen&sr=1-220,4253.19,1701.28,297.72,14.89,3356321.0,499871.88
B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,₹379,389.0,3,4.2,3739.0,"Kitchen Scale is Compact portable and easy to use. It has tare (zero) function.|Capacity: 500g, 1000g, 3000g, 5000g.|Automatic Zero resetting and automatic switch off in 3 seconds.|Low power, low battery and overload indicator.|Equipped With a High Precision Strain Gauge Sensor System","AFSITWWNNRRRYZ6LBPGPBIZAQDXQ,AEKOYL2NITTWDV2725B6QLTUYGBQ,AH5FY7IIP3DJVNWTYOJ46P5M3WAQ,AGWXGUALH6VESAYTZGWBZBUDTWFA,AEH37ZM7QT7HC7PJUDD2OMJUQ3ZQ,AHQ6V572IRATWTVUSX4ZHTEOJ6LA,AFP7UACKVYT7LCUSAEQ43ALJK5BQ,AEG2WHR5FSYCEYGD3KEKGENVLP7Q","Hem Chand,MSA Baig,Swaroop,Amazon Customer,Nithya,Mak,Omkar Sonone,Sanket dhar","R1LQ6NZSPIU0AF,R17S7B0QSFHJTC,R3SJIFJH77JC1O,R2G9JVE83IVFIQ,RASLSCV353KFB,R1R27B4L8L4Z6X,R38JPE2GDTIFL2,RMSETHYGGA4P7","Good,It’s okay,Cheap quality product, not worth,Good and worth for money,Worth buy,Very nice from the seller as well as from Amazon.,superb,That's a good kitchen scalar machine must buy.","Good,Need to improve weight accuracy,Product is of cheap quality and has major drawbacks mentioned below.- Batteries holder is loose, causing on & off always.- As soon as machine switched on, reading goes to negative value. Always have to use TARE option make it 0.Weight accuracy is good. Overall I felt I should have went for better product.,Makes accurate reading,Useful product and worth buy for the price,This is really an awesome product I've ordered from Amazon. Very nice and so nice of the seller sending the batteries also. Thank you.,it works best ,worth it,Very good product must buy",https://m.media-amazon.com/images/I/31HohsWo-+L._SY445_SX342_.jpg,https://www.amazon.in/Weighing-Multipurpose-Electronic-Measuring-Vegetable/dp/B08SJVD8QD/ref=sr_1_445?qid=1672923614&s=kitchen&sr=1-445,401.03,160.41,228.59,58.76,1454471.0,854698.01
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,199",7999.0,85,3.6,25910.0,"One Touch Control & Voice Assistant: With one multifunction button, you can play/pause, previous/next track and answer/hang-up calls.Voice assistant function lets you access siri/Google Assistant. 20m Transmission Distance.Note : If the size of the earbud tips does not match the size of your ear canals or the headset is not worn properly in your ears, you may not obtain the correct sound qualities or call performance. Change the earbud tips to ones that fit more snugly in your ears|[Auto pairing ] Automatically pair with your device as soon as you take them out of the case. No need to manually pair to your device each time|Offers playback time of up to 7.5 hours for every charge. Carrying case can give 4 additional charges to the earbuds making total play-time of up to 30 Hours.|[Monopod Feature] The earbuds can be used separately after successful pairing. Not only listening to both earbuds in stereo mode, but also it can be used as monopods to enjoy the music & take calls|IPX7 waterproof- earbuds and charging case inner Nano-coating makes it possible to waterproof for 1 meters deep for 30 minutes.Ideal for sweating it out at the gym. Even Wash the earbuds and base|Designed with latest Bluetooth 5.0, the wireless earbuds own fast and stable transmission without tangling. Improved high quality mic for both earbuds bring a better call performance","AF6F5SXN6WZEJUZNPNBN7WYT5HPQ,AE5Q66OAQVOETNNHP2BPN5WIBVJA,AEH2RH7OIWT7S4QEODICS53N57KQ,AEHOWFK4BF6CWRRJDVZUZOVUL64Q,AFJ5LGRDRG2RMQGAD5BJC5YXQSJQ,AHTXV552AQKBQFWD55KKCHCNLVZA,AH2A7GWJRYJ67HRIGNYIKLIU3ORA,AEUXJKOEYXTPEXZALZOBJP3QBI3Q","Guhan V,Kailas kanna,Sankarapu sateesh,Joyal,S_Sarkar,abubakar hussain,kiransinh khant,zameer khan","R3T1GTTWKWWNZZ,R2YQKYW342PMX8,R3OSOTBK6ZE6IW,R35RC96UA66N6R,R2JWTE1QNDWW2W,R3A3YAK7RGKIF4,R22Z4U7R15TVLK,R1ENC0P3ZUKQO","Worst product😡,Ok product,Good product 👍,Good. Does the Job,Fitting Issue and Charging issue,Not working.,Superb I love it,It's ok nice..but not up to the mark","After 20 days of usage, pls don't buy this product. It says 10m range but after 30cm it will properly connect.,Call rieciv not working touch control not better,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61jo1NSTxJL._SY88.jpg,Does the job. Good value for the money paid,Earbuds not with the full 100% charg whenever I take out them from the charging box. Always shows start with 90%. Also not so much fitted in the ears even changing with the eartips. Why company is not giving the refund option?,This is return delivery I got and this is also in fault.. my airpots  are not charging  this time..thek are showing full charged but it's not working when I suppose to use.,Superb,It's ok nice..but not up to the mark I used from 10 months 🤝🏻",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31bUanm+oRL._SY300_SX300_.jpg,https://www.amazon.in/Boult-Audio-TrueBuds-Wireless-Waterproof/dp/B08CFCK6CW/ref=sr_1_215?qid=1672903005&s=computers&sr=1-215,53326.67,21330.67,-13331.67,-166.67,207254090.0,-345423569.7
